Publication No.,CQ No.,CQ,CQ LLM Answer,Ontology Concept,KG Individual,KG Individual Label
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_432,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_433,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_434,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_435,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_436,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_437,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_438,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_439,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_440,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_441,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_442,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_443,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_444,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_445,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_446,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_447,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_448,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_449,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_450,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_451,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_452,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_453,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_454,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_455,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_456,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_457,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_458,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_459,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_460,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_461,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_462,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_463,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_464,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_465,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_466,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_467,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_468,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_469,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_470,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_471,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_472,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_473,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_474,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_475,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_476,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_477,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_478,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_479,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_480,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_481,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_482,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_483,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_484,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_485,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_486,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_487,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_488,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_489,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_490,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_491,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_492,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_493,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_494,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_495,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_496,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_497,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_498,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_499,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_500,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_501,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_502,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_503,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_504,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_505,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_506,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_507,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_508,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_509,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_510,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_511,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_512,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_513,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_514,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_515,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_516,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_517,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_518,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_519,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_520,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_521,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_522,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_523,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_524,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_525,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_526,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_527,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_528,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_529,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_530,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_531,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_532,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_533,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_534,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_535,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_536,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_537,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_538,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_539,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_540,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_541,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_542,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_543,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_544,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_545,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_546,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_547,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_548,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_549,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_550,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_551,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_552,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_553,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_554,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_555,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_556,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_557,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_558,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_559,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_560,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_561,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_562,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_563,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_564,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_565,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_566,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_567,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_568,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_569,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_570,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_571,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_572,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_573,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_574,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_575,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_576,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_577,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_578,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_579,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_580,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_581,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_582,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_583,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_584,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_585,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_586,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_587,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_588,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_589,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_590,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_591,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_592,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_593,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_594,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_595,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_596,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_597,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_598,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_599,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_600,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_601,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_602,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_603,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_604,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_605,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_606,not provided
3,13,How is the model initialized?,"The model is initialized by using TensorFlow's Inception v3, which is a pre-trained model with more than a million images.",Model,https://w3id.org/dlprovenance#Model_607,not provided
